Homme,Femme,-26 ans,de 26 à 30 ans,de 31 à 35 ans,de 36 à 40 ans,de 41 à 45 ans,de 46 à 50 ans,+50 ans,Salarié,Demandeur d'emploi,Demandeur de longue durée,Titulaire RSA,Autre,IV - Niveau Bac,III - Bac +2,II - Bac +3/4,I - Bac +5,Autre,Abandon du projet,Retour à l'emploi,Poursuite du projet,Création,Formation,Autre,Association,SAS,EURL/SARL,Entreprise individuelle,Conseil et formation,"Communication, graphisme, multimédia",Internet,Informatique,Services et produits culturels,Autres services aux entreprises,"Mode (Haute coututre, PAP)","Artisanat d'art, design, decoration","Bijouterie, accessoires de mode","Beauté, relookin, bien-être",Autres services aux particuliers,Autres,Non Renseignée
17,83,0,12,12,17,32,10,17,5,49,34,7,5,5,17,27,46,5,17,11,10,55,0,4,0,23,15,62,22,5,2,7,7,15,5,15,7,0,5,10,0
