Homme,Femme,-26 ans,de 26 à 30 ans,de 31 à 35 ans,de 36 à 40 ans,de 41 à 45 ans,de 46 à 50 ans,+50 ans,Salarié,Demandeur d'emploi,Demandeur de longue durée,Titulaire RSA,Autre,IV - Niveau Bac,III - Bac +2,II - Bac +3/4,I - Bac +5,Autre,Abandon du projet,Retour à l'emploi,Poursuite du projet,Création,Formation,Autre,Association,SAS,EURL/SARL,Entreprise individuelle,Conseil et formation,"Communication, graphisme, multimédia",Internet,Informatique,Services et produits culturels,Autres services aux entreprises,"Mode (Haute coututre, PAP)","Artisanat d'art, design, decoration","Bijouterie, accessoires de mode","Beauté, relookin, bien-être",Autres services aux particuliers,Autres,Non Renseignée
44,56,0,34,33,11,11,0,11,11,45,11,0,33,13,12,50,25,0,13,0,0,73,0,12,0,50,0,50,11,0,0,0,0,0,0,0,0,0,89,5,0
